account_name,pe_firm_count,pe_firms,pe_firm_ids,any_multi_sector_sponsor,sources,company_url,wikipedia_url
NWP,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/nwp/,
NXP,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/nxp/,
Nzxt,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nzxt,
N­-able Technologies,1,Accel-KKR,accel-kkr,no,official_site,,
OAG,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Oak View Group,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/oak-view-group/,
Oasis Shopping Centre,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Oasis_Shopping_Centre,https://en.wikipedia.org/wiki/Oasis_Shopping_Centre
Obsidian,1,Genstar Capital,genstar-capital,yes,official_site,,
Oceanfirst,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/oceanfirst/,
Ocuco,1,Accel-KKR,accel-kkr,no,official_site,,
Odido,1,Warburg Pincus,warburg-pincus,yes,official_site|wikipedia,https://warburgpincus.com/investments/odido/,https://en.wikipedia.org/wiki/Odido
Offerup,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/offerup/,
Office Ally,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/office-ally,
Office Timeline,1,Accel-KKR,accel-kkr,no,official_site,,
OFFICES,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
OfficeSpace,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/officespace/,
Officetiger,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/officetiger,
OffSec,1,Spectrum Equity,spectrum-equity,no,official_site,,
OFX (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/OFX_%28company%29,https://en.wikipedia.org/wiki/OFX_%28company%29
Oildex,1,Accel-KKR,accel-kkr,no,official_site,,
OLA Cabs,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/ola-cabs/,
Olive.AI,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/olive-ai/,
Olo,1,Thoma Bravo,thoma-bravo,no,official_site,,
Olo (online ordering),1,Thoma Bravo,thoma-bravo,no,wikipedia,https://en.wikipedia.org/wiki/Olo_%28online_ordering%29,https://en.wikipedia.org/wiki/Olo_%28online_ordering%29
Omio,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/omio/,
ON AMI Semiconductor,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/on-ami-semiconductor,
On Center Software,1,Accel-KKR,accel-kkr,no,official_site,,
One Medical,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/One_Medical,https://en.wikipedia.org/wiki/One_Medical
One.com,1,Accel-KKR,accel-kkr,no,official_site,,
OneAdvanced,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/oneadvanced/,
OneShield,1,Accel-KKR,accel-kkr,no,official_site,,
OneStream,1,Hg,hg,no,official_site,,
Oona Insurance,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/oona-insurance/,
OpenLink International Holdings,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/openlink-international-holdings-inc/,
Opentech,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/opentech,
Operative Sintecmedia,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/operative-sintecmedia,
Optanix,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/optanix,
Options Technology,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Optiv,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Optiv,https://en.wikipedia.org/wiki/Optiv
Optro,1,Hg,hg,no,official_site,,
Orchard,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/orchard,
OrderMyGear,1,Accel-KKR,accel-kkr,no,official_site,,
Oriental Brewery,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Oriental_Brewery,https://en.wikipedia.org/wiki/Oriental_Brewery
Oriental Trading,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Oriental_Trading_Company,https://en.wikipedia.org/wiki/Oriental_Trading_Company
Origami Risk,1,Spectrum Equity,spectrum-equity,no,official_site,,
Orion Advisor Solutions,1,Genstar Capital,genstar-capital,yes,official_site,,
Orisha,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/orisha,
Ortho Clinical Diagnostics,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Ortho_Clinical_Diagnostics,https://en.wikipedia.org/wiki/Ortho_Clinical_Diagnostics
OrthoFi,1,Accel-KKR,accel-kkr,no,official_site,,
OTC Industrial Technologies,1,Genstar Capital,genstar-capital,yes,official_site,,
Otter.ai,1,Spectrum Equity,spectrum-equity,no,official_site,,
Outfront Media,1,Providence Equity Partners,providence-equity,yes,official_site,,
Outspoken,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/outspoken/,
OutSystems,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/OutSystems,https://en.wikipedia.org/wiki/OutSystems
OverDrive,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/OverDrive%2C_Inc.,https://en.wikipedia.org/wiki/OverDrive%2C_Inc.
OVHcloud,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/OVHcloud,https://en.wikipedia.org/wiki/OVHcloud
Owl Practice Suite,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Oyora,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/oyora/,
P&I,1,Hg,hg,no,official_site,,
P2 Energy Solutions,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/p2-energy-solutions/,https://en.wikipedia.org/wiki/P2_Energy_Solutions
PA Consulting Group,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/PA_Consulting_Group,https://en.wikipedia.org/wiki/PA_Consulting_Group
Pace Airlines,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Pace_Airlines,https://en.wikipedia.org/wiki/Pace_Airlines
Pacera,1,Accel-KKR,accel-kkr,no,official_site,,
PacWest Bancorp,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/PacWest_Bancorp,https://en.wikipedia.org/wiki/PacWest_Bancorp
PageUp People,1,Accel-KKR,accel-kkr,no,official_site,,
Palacios Alimentación,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Palacios_Alimentaci%C3%B3n,https://en.wikipedia.org/wiki/Palacios_Alimentaci%C3%B3n
Palomar Specialty Insurance,1,Genstar Capital,genstar-capital,yes,official_site,,
Panavision,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Panavision,https://en.wikipedia.org/wiki/Panavision
Paradigm,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/paradigm,
Paradox,1,Thoma Bravo,thoma-bravo,no,official_site,,
Paramount Skydance,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Paramount_Skydance,https://en.wikipedia.org/wiki/Paramount_Skydance
Paretohealth,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/paretohealth/,
PARIS RE Holdings Limited,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/paris-re-holdings-limited/,
Park Place Technologies,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/park-place-technologies/,
Parksons Packaging Limited,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/parksons-packaging-limited/,
Parte,1,Hg,hg,no,official_site,,
Partnerize,1,Accel-KKR,accel-kkr,no,official_site,,
Parts Alliance,1,Hg,hg,no,official_site,,
Passport Health,1,Spectrum Equity,spectrum-equity,no,official_site,,
Past Investments and Exits,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Pathwire,1,Thoma Bravo,thoma-bravo,no,official_site,,
Patientco,1,Accel-KKR,accel-kkr,no,official_site,,
PayerCompass,1,Spectrum Equity,spectrum-equity,no,official_site,,
Paylease Zego,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/paylease-zego,
Paymentus (NYSE: PAY),1,Accel-KKR,accel-kkr,no,official_site,,
Paymetric,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/paymetric,
Payscale,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/payscale,
Payscale (company),1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Payscale_%28company%29,https://en.wikipedia.org/wiki/Payscale_%28company%29
Payworks,1,Hg,hg,no,official_site,,
PCMI,1,Thoma Bravo,thoma-bravo,no,official_site,,
PDI,1,Genstar Capital,genstar-capital,yes,official_site,,
Pegasus,1,Accel-KKR,accel-kkr,no,geig_article,,
Pegasus Management,1,Accel-KKR,accel-kkr,no,official_site,,
Peloton,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/peloton/,
Pendo,1,Thoma Bravo,thoma-bravo,no,official_site,,
Pepper Money,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Pepper_Money,https://en.wikipedia.org/wiki/Pepper_Money
Peppermint Technology,1,Accel-KKR,accel-kkr,no,official_site,,
Perfios Software Solutions,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/perfios-software-solutions/,
Perforce,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/perforce,
PET Circle,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/pet-circle,
Peterborough Software,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Peterborough_Software,https://en.wikipedia.org/wiki/Peterborough_Software
Pets at Home,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Pets_at_Home,https://en.wikipedia.org/wiki/Pets_at_Home
PGP Glass,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/PGP_Glass,https://en.wikipedia.org/wiki/PGP_Glass
Pharmaceutical Product Development,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/pharmaceutical-product-development-llc/,
PharMerica,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/PharMerica,https://en.wikipedia.org/wiki/PharMerica
Phil,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/phil/,
Philosophy (brand),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Philosophy_%28brand%29,https://en.wikipedia.org/wiki/Philosophy_%28brand%29
Phocas Software,1,Accel-KKR,accel-kkr,no,official_site,,
PicMonkey,1,Spectrum Equity,spectrum-equity,no,official_site,,
Pine Labs,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Ping,1,Thoma Bravo,thoma-bravo,no,official_site,,
Pioneer DJ,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Pioneer_DJ,https://en.wikipedia.org/wiki/Pioneer_DJ
Pipedrive,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/pipedrive/,https://en.wikipedia.org/wiki/Pipedrive
Piramal Group,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Piramal_Group,https://en.wikipedia.org/wiki/Piramal_Group
Piramal Realty,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Piramal_Realty,https://en.wikipedia.org/wiki/Piramal_Realty
Pirum,1,Hg,hg,no,official_site,,
Plaid,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/plaid/,
PlanSource,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/plansource/,
Planview,1,Thoma Bravo,thoma-bravo,no,official_site,,
Playlist,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/playlist/,
PlayMetrics,1,Genstar Capital,genstar-capital,yes,official_site,,
Plex Systems,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/plex-systems,
Pluralsight,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/pluralsight/,https://en.wikipedia.org/wiki/Pluralsight
PNB Housing Finance,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/PNB_Housing_Finance,https://en.wikipedia.org/wiki/PNB_Housing_Finance
PointClickCare,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/pointclickcare/,
PointRight,1,Accel-KKR,accel-kkr,no,official_site,,
Poppulo,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/poppulo/,
Populous,1,Providence Equity Partners,providence-equity,yes,official_site,,
PortAventura World,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/PortAventura_World,https://en.wikipedia.org/wiki/PortAventura_World
Portside,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/portside/,
Poundland,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Poundland,https://en.wikipedia.org/wiki/Poundland
Power Factors,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/power-factors/,
Power Products,1,Genstar Capital,genstar-capital,yes,official_site,,
Power-One,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/power-one/,
PowerPlan,1,Thoma Bravo,thoma-bravo,no,official_site,,
PowerSchool,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/powerschool/,
PPD,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/PPD%2C_Inc.,https://en.wikipedia.org/wiki/PPD%2C_Inc.
PRA International,1,Genstar Capital,genstar-capital,yes,official_site,,
Pregis,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/pregis/,
Presence,1,Spectrum Equity,spectrum-equity,no,official_site,,
Pretium Packaging,1,Genstar Capital,genstar-capital,yes,official_site,,
Prezi,1,Spectrum Equity,spectrum-equity,no,official_site,,
Primal Pictures,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Primal_Pictures,https://en.wikipedia.org/wiki/Primal_Pictures
Primavera,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/primavera,
Primerica,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Primerica,https://en.wikipedia.org/wiki/Primerica
PrimeSense,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/primesense/,
Princeton Digital Group,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/princeton-digital-group/,
Principal Hotel,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Principal_Hotel_Company,https://en.wikipedia.org/wiki/Principal_Hotel_Company
PrismHR,1,Accel-KKR,accel-kkr,no,official_site,,
ProcessMAP,1,Hg,hg,no,official_site,,
Procure Analytics,1,Genstar Capital,genstar-capital,yes,official_site,,
Prometheus,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/prometheus,
Prometheus Group,1,Genstar Capital,genstar-capital,yes,official_site,,
Proofpoint,1,Thoma Bravo,thoma-bravo,no,official_site|wikipedia,https://en.wikipedia.org/wiki/Proofpoint,https://en.wikipedia.org/wiki/Proofpoint
Property Finder,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/property-finder,
Prophix,1,Hg,hg,no,official_site,,
PropLogix,1,Accel-KKR,accel-kkr,no,official_site,,
PROS,1,Thoma Bravo,thoma-bravo,no,official_site,,
ProService,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/proservice/,
ProSiebenSat.1 Media AG,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/prosiebensat-1-media-ag/,
Prosper,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/prosper,
Provimi,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Provimi,https://en.wikipedia.org/wiki/Provimi
Ptsg,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/ptsg/,
PVR INOX,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/PVR_INOX,https://en.wikipedia.org/wiki/PVR_INOX
PWN Health,1,Spectrum Equity,spectrum-equity,no,official_site,,
QAD,1,Thoma Bravo,thoma-bravo,no,official_site,,
QAD Redzone,1,Thoma Bravo,thoma-bravo,no,wikipedia,https://en.wikipedia.org/wiki/QAD_Redzone,https://en.wikipedia.org/wiki/QAD_Redzone
Qgenda,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/qgenda,
Qinetiq,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Qinetiq,https://en.wikipedia.org/wiki/Qinetiq
Qlik,1,Thoma Bravo,thoma-bravo,no,official_site|wikipedia,https://en.wikipedia.org/wiki/Qlik,https://en.wikipedia.org/wiki/Qlik
QTC Medical Services,1,Spectrum Equity,spectrum-equity,no,official_site,,
Quadramed,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/quadramed,
Qualifacts,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/qualifacts/,
Qualtrics,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/qualtrics/,
Quantexa,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/quantexa/,
